ReportingYear,ManEPARegion,ManState,ManID,ManNAICSCode,FormIndicator,Onsite_Offsite,FormCode,FormCodeDescription,MethodCode,ManTons,GenState,GenID,EPAHazWasteCodes,WasteCodeGroup,WasteCodeGroupDescription,WasteDescription
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,518.2418202,CA,CAL000203163,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,1.0686363,CA,CAL000203369,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,12.1138119,CA,CAL000204712,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.7800265,CA,CAL000204940,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.3109606,CA,CAL000205659,D001D018,TCORICR,Mixture of D018-D043 waste code wastes with D001-D003 waste code wastes (i.e._ toxicity characteristic organic with ignitable_ corrosive_ or reactive waste),JET A_ TURBINE FUEL ENGINE_ WATER
2009,09,CA,CAD008302903,562211,WR,OFFSITE,W206,Waste oil,H061,0.12,CA,CAL000205674,,,,WASTE OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.0863779,CA,CAL000205693,D001D018,TCORICR,Mixture of D018-D043 waste code wastes with D001-D003 waste code wastes (i.e._ toxicity characteristic organic with ignitable_ corrosive_ or reactive waste),GASOLINE
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,23.9312137,CA,CAL000206122,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,2.117772,CA,CAL000206239,,,,USED OIL
2009,09,CA,CAD008302903,562211,WR,OFFSITE,W206,Waste oil,H061,0.2,CA,CAL000206715,,,,WASTE OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.9360318,CA,CAL000206774,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.6825232,CA,CAL000207191,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,1.0079093,CA,CAL000207344,D001,D001,Ignitable waste,PRINTING INK
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.7601258,CA,CAL000207344,D001,D001,Ignitable waste,PRINTING INK
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,4.3018463,CA,CAL000208256,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,1.4040477,CA,CAL000208279,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.5460186,CA,CAL000208790,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,6.8135317,CA,CAL000208813,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,1.6575564,CA,CAL000209111,,,,USED OIL
2009,09,CA,CAD008302903,562211,WR,OFFSITE,W206,Waste oil,H061,0.458995,CA,CAL000209380,D007,D007,Chromium waste,WASTE OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.6435219,CA,CAL000211719,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.5070172,CA,CAL000211882,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.175506,CA,CAL000212790,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.4290146,CA,CAL000212889,,,,USED OIL
2009,09,CA,CAD008302903,562211,WR,OFFSITE,W206,Waste oil,H061,0.1,CA,CAL000213271,,,,WASTE OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.2574088,CA,CAL000213310,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.175506,CA,CAL000213693,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.3665125,CA,CAL000214337,D001,D001,Ignitable waste,SOLVENT AND OIL ( STODDER SOLVENT )
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,2.1099717,CA,CAL000214441,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.0910031,CA,CAL000214554,D001,D001,Ignitable waste,WASTE FLAMMABLE LIQ_ N.O.S. ( DIESEL_ GASOLINE ) 3_ UN 1993_ PG II
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.2015819,CA,CAL000215063,D001,D001,Ignitable waste,DIESEL AND GASOLINE
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.7800265,CA,CAL000215410,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.1900315,CA,CAL000215468,D001,D001,Ignitable waste,WASTE FLAMMABLE LIQ_ N.O.S. ( GASOLINE_ DIESEL ) 3_ UN 1993_ PG II
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.4563155,CA,CAL000215478,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.1900315,CA,CAL000215968,D001D018,TCORICR,Mixture of D018-D043 waste code wastes with D001-D003 waste code wastes (i.e._ toxicity characteristic organic with ignitable_ corrosive_ or reactive waste),DIESEL AND GASOLINE
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.5928202,CA,CAL000216190,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,2.1918745,CA,CAL000216234,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.5355432,CA,CAL000216486,D001D018,TCORICR,Mixture of D018-D043 waste code wastes with D001-D003 waste code wastes (i.e._ toxicity characteristic organic with ignitable_ corrosive_ or reactive waste),GASOLINE
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,3.381415,CA,CAL000216603,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.3455117,CA,CAL000216618,D001,D001,Ignitable waste,GASOLINE AND DIESEL MIX WITH WATER
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,1.8252621,CA,CAL000216733,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.1727559,CA,CAL000216770,D001D018,TCORICR,Mixture of D018-D043 waste code wastes with D001-D003 waste code wastes (i.e._ toxicity characteristic organic with ignitable_ corrosive_ or reactive waste),DIESEL AND GASOLINE
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.4290146,CA,CAL000217181,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,7.0163386,CA,CAL000218528,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.3198109,CA,CAL000218621,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,12.0826108,CA,CAL000218987,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.175506,CA,CAL000219158,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.3549121,CA,CAL000219688,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.5310181,CA,CAL000220149,D001,D001,Ignitable waste,MINERAL OIL AND PETROLEUM DISTILLATES
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.207307,CA,CAL000220149,D001,D001,Ignitable waste,PETROLEUM DISTILLATES AND WASTE MINERAL OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.6435219,CA,CAL000220298,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.7020239,CA,CAL000220386,,,,USED OIL
2009,09,CA,CAD008302903,562211,WR,OFFSITE,W206,Waste oil,H061,0.06,CA,CAL000220508,,,,WASTE OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.5775196,CA,CAL000220530,D001,D001,Ignitable waste,FLAMMABLE LIQ_ PETROLEUM DISTILLATES_ WASTE SOLVENT
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.075,CA,CAL000220530,D001,D001,Ignitable waste,FLAMMABLE LIQ_ PETROLEUM DISTILLATES_ WASTE SOLVENT
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.3510119,CA,CAL000220535,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,1.17784,CA,CAL000220612,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.1036535,CA,CAL000220628,D001,D001,Ignitable waste,DIESEL AND GAS
2009,09,CA,CAD008302903,562211,WR,OFFSITE,W206,Waste oil,H061,0.2,CA,CAL000220663,,,,WASTE OIL
2009,08,UT,UTD981552177,562211,WR,OFFSITE,W206,Waste oil,H040,0.4409997,CA,CAL000220676,F001F002,F1_5,Mixture of F001-F005 waste code wastes (i.e._ mixture of spent halogenated and non-halogenated solvents),POLYCHLORINATED BIPHENYLS LIQUID
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.1878314,CA,CAL000221517,D001D018,TCORICR,Mixture of D018-D043 waste code wastes with D001-D003 waste code wastes (i.e._ toxicity characteristic organic with ignitable_ corrosive_ or reactive waste),GASOLINE
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.3705126,CA,CAL000221587,D001D018,TCORICR,Mixture of D018-D043 waste code wastes with D001-D003 waste code wastes (i.e._ toxicity characteristic organic with ignitable_ corrosive_ or reactive waste),WASTE FLAMMABLE LIQ_ N.O.S ( GASOLINE_ DIESEL ) 3_ UN 1993_ PG II
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.1809562,CA,CAL000222250,D001,D001,Ignitable waste,PETROLEUM DISTILLATES AND WASTE SOLVENT
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.1900315,CA,CAL000222297,D001D018,TCORICR,Mixture of D018-D043 waste code wastes with D001-D003 waste code wastes (i.e._ toxicity characteristic organic with ignitable_ corrosive_ or reactive waste),GASOLINE
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.1900315,CA,CAL000223057,D001,D001,Ignitable waste,PETROLEUM DISTILLATES AND SOLVENT
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,1.088137,CA,CAL000223128,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.6910235,CA,CAL000223409,D001D018,TCORICR,Mixture of D018-D043 waste code wastes with D001-D003 waste code wastes (i.e._ toxicity characteristic organic with ignitable_ corrosive_ or reactive waste),DIESEL AND GASOLINE
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,1.677057,CA,CAL000223788,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,1.1583394,CA,CAL000223794,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,11.559993,CA,CAL000223863,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,5.4055838,CA,CAL000223892,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,2.6676907,CA,CAL000224155,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.2145073,CA,CAL000224244,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.1900315,CA,CAL000224274,D001D018,TCORICR,Mixture of D018-D043 waste code wastes with D001-D003 waste code wastes (i.e._ toxicity characteristic organic with ignitable_ corrosive_ or reactive waste),DIESEL AND GASOLINE
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,1.6584564,CA,CAL000224375,D001D018,TCORICR,Mixture of D018-D043 waste code wastes with D001-D003 waste code wastes (i.e._ toxicity characteristic organic with ignitable_ corrosive_ or reactive waste),WASTE GASOLINE_ 3_ UN 1263_ PG II
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.8580292,CA,CAL000225357,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.1878314,CA,CAL000226106,D001,D001,Ignitable waste,WASTE FLAMMABLE LIQUID ( STODDART SOLVENT )
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.8580292,CA,CAL000226133,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,2.0163686,CA,CAL000226185,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.5655192,CA,CAL000229561,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.107,CA,CAL000229577,D001,D001,Ignitable waste,RQ WASTE FLAMMABLE LIQUIDS_ N.O.S. ( DIESEL FUEL ) 3_ UN 1993_ III
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,1.2675431,CA,CAL000229589,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.1727559,CA,CAL000230040,D001,D001,Ignitable waste,PARTS WASHER SOLVENT ( MINERAL SPIRITS AND OIL )
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.1443049,CA,CAL000230195,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.9243314,CA,CAL000230380,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.0518268,CA,CAL000231282,D001D018,TCORICR,Mixture of D018-D043 waste code wastes with D001-D003 waste code wastes (i.e._ toxicity characteristic organic with ignitable_ corrosive_ or reactive waste),WASTE FLAMMABLE LIQ_ N.O.S. ( GASOLINE_ DIESEL )
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,3.0070022,CA,CAL000231865,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,1.7784605,CA,CAL000232041,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,3.057704,CA,CAL000232435,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,11.4195883,CA,CAL000232437,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.4836164,CA,CAL000232464,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,3.2020089,CA,CAL000233808,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.3800629,CA,CAL000233910,D008,D008,Lead waste,HONING OIL WITH LEAD
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.1036535,CA,CAL000234041,D001,D001,Ignitable waste,WASTE FLAMMABLE LIQ_ N.O.S ( PETROLEUM DISTILLATES ) 3_ UN 1993_ PG III
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.2418582,CA,CAL000234288,D001,D001,Ignitable waste,BLANKET WASH AND PETROLEUM DISTILLATES
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.912631,CA,CAL000234371,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.75,CA,CAL000234385,D001,D001,Ignitable waste,JET FUEL AND OIL MIXTURE
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,21.6067346,CA,CAL000234390,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.7800265,CA,CAL000234436,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.206707,CA,CAL000234459,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,5.971103,CA,CAL000234488,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.7683261,CA,CAL000234522,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.5187176,CA,CAL000234567,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,10.7214645,CA,CAL000234594,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,1.0569359,CA,CAL000234668,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,9.0249068,CA,CAL000234713,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,1.7316589,CA,CAL000234744,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.6396217,CA,CAL000235081,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,3.1669077,CA,CAL000235956,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,2.4297826,CA,CAL000235995,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.2145073,CA,CAL000236204,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,1.7667601,CA,CAL000237854,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.1727559,CA,CAL000237872,D001,D001,Ignitable waste,WASTE FLAMMABLE LIQUID ( GASOLINE AND DIESEL )
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,15.5069272,CA,CAL000237921,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,3.5062192,CA,CAL000238274,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,1.0062342,CA,CAL000238310,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.5265179,CA,CAL000238615,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.2107622,CA,CAL000238995,D001,D001,Ignitable waste,WASTE FLAMMABLE_ LIQ_ N.O.S. 3_ UN 1993_ PG II - JET FUEL
2009,09,CA,CAD008302903,562211,WR,OFFSITE,W206,Waste oil,H061,1.725,CA,CAL000239010,,,,WASTE OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.1140189,CA,CAL000239030,D001,D001,Ignitable waste,UN_ 1993_ WASTE FLAMMABLE LIQ_ N.O.S. ( DIESEL FUEL ) 3_ PG II
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.1900315,CA,CAL000239874,D001D018,TCORICR,Mixture of D018-D043 waste code wastes with D001-D003 waste code wastes (i.e._ toxicity characteristic organic with ignitable_ corrosive_ or reactive waste),DIESEL AND GASOLINE
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.6591224,CA,CAL000240033,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,1.1115378,CA,CAL000240248,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,2.3283792,CA,CAL000240297,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.2764094,CA,CAL000240596,D001,D001,Ignitable waste,DIESEL MIXTURE AND GASOLINE
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,4.5319541,CA,CAL000241710,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.3120106,CA,CAL000241733,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,1.1583394,CA,CAL000244526,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,6.8603333,CA,CAL000244652,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,1.9032647,CA,CAL000244864,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,2.0865709,CA,CAL000248239,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.9438321,CA,CAL000248270,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.9204313,CA,CAL000248340,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.2145073,CA,CAL000248521,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.6435219,CA,CAL000248528,,,,USED OIL
2009,09,CA,CAD008302903,562211,WR,OFFSITE,W206,Waste oil,H061,0.02,CA,CAL000248776,,,,WASTE OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.3510119,CA,CAL000248783,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.3042103,CA,CAL000249266,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.9516324,CA,CAL000249273,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.6396217,CA,CAL000249411,,,,USED OIL
2009,09,CA,CAD008302903,562211,WR,OFFSITE,W206,Waste oil,H061,0.0725,CA,CAL000249523,,,,WASTE OIL
2009,09,CA,CAD008302903,562211,WR,OFFSITE,W206,Waste oil,H061,0.02,CA,CAL000249523,,,,WASTE OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.4212143,CA,CAL000249906,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.1365046,CA,CAL000250103,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.1950066,CA,CAL000250180,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,1.2597428,CA,CAL000250187,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.1950066,CA,CAL000250249,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.7722263,CA,CAL000250252,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.3432117,CA,CAL000250600,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,1.9344658,CA,CAL000250793,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.5655192,CA,CAL000250843,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,1.4469492,CA,CAL000250957,,,,USED OIL
2009,09,CA,CAT080014079,562211,WR,OFFSITE,W206,Waste oil,H111,0.2295,CA,CAL000251294,,,,WASTE OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.3900133,CA,CAL000251356,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,1.9890676,CA,CAL000251573,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,4.8790659,CA,CAL000251652,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,2.7456934,CA,CAL000251742,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.4212143,CA,CAL000251772,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.9594326,CA,CAL000251850,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,1.9812674,CA,CAL000251952,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,1.1583394,CA,CAL000252023,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.5148175,CA,CAL000252042,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.5460186,CA,CAL000252589,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,2.1060716,CA,CAL000252714,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,6.5171216,CA,CAL000253219,,,,USED OIL
2009,09,CA,CAT080014079,562211,WR,OFFSITE,W206,Waste oil,H111,0.12518,CA,CAL000253395,,,,WASTE OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,2.2074751,CA,CAL000253667,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,119.9095769,CA,CAL000253903,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,44.0480976,CA,CAL000253924,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.8658294,CA,CAL000253959,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.2145073,CA,CAL000253985,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.6910235,CA,CAL000254116,D001,D001,Ignitable waste,DIESEL MIXTURE AND GASOLINE
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,2.1450729,CA,CAL000254255,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.6825232,CA,CAL000254334,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.2764094,CA,CAL000254345,D001,D001,Ignitable waste,FLAMMABLE LIQUID - DIESEL FUEL
2009,09,CA,CAD008302903,562211,WR,OFFSITE,W206,Waste oil,H061,0.004175,CA,CAL000254426,,,,WASTE OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,1.9071648,CA,CAL000254577,,,,USED OIL
2009,09,CA,CAD008302903,562211,WR,OFFSITE,W206,Waste oil,H061,1.2,CA,CAL000254628,,,,WASTE OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.3800629,CA,CAL000254797,D001,D001,Ignitable waste,DIESEL
2009,09,CA,CAT080014079,562211,WR,OFFSITE,W206,Waste oil,H132,0.075,CA,CAL000254800,,,,WASTE OIL
